HCP_ID,Province,Specialty,Market_Intensity,Patient_Volume,Category_TRx,Target_TRx,Target_Share,Competitor_Share,Category_Growth,New_Patient_Share,Field_Engagement,Digital_Engagement,Field_Engagement_Level,Digital_Engagement_Level,Business_Segment,KMeans_Cluster,Opportunity_Score,Priority_Tier,Recommended_Engagement_Strategy
HCP_0115,New Brunswick,Psychiatry,0.3636765436798075,226,110,33,0.3,0.7,-0.0939670318108256,0.2874915694963562,47,46,Medium,Medium,Core / Maintenance,3,-0.41229559803335336,Low Priority,Maintain efficiently
HCP_0116,New Brunswick,Psychiatry,0.3636765436798075,268,180,91,0.5055555555555555,0.4944444444444444,0.1338703622096946,0.2496964916186123,95,75,High,High,Core / Maintenance,4,-0.7058876016307778,Low Priority,Maintain efficiently
HCP_0117,New Brunswick,Pediatrics,0.569938076838692,298,192,97,0.5052083333333334,0.4947916666666666,0.000823850744776,0.380970387212149,78,35,High,Medium,Core / Maintenance,4,-0.5880525475918015,Low Priority,Maintain efficiently
HCP_0118,New Brunswick,Pediatrics,0.569938076838692,201,104,46,0.4423076923076923,0.5576923076923077,0.1440030452628837,0.2050279926070526,68,62,High,Medium,Core / Maintenance,0,-0.7062418393508728,Low Priority,Maintain efficiently
HCP_0119,New Brunswick,Pediatrics,0.569938076838692,450,205,22,0.1073170731707317,0.8926829268292683,-0.12645874614775,0.2597527482086675,10,75,Low,High,Core / Maintenance,3,0.12327924127922349,Medium Priority,Maintain efficiently
HCP_0120,New Brunswick,Pediatrics,0.569938076838692,393,260,133,0.5115384615384615,0.4884615384615385,-0.1015323730838276,0.2167184027230281,78,81,High,High,Core / Maintenance,4,-0.7551114004687097,Low Priority,Maintain efficiently
HCP_0121,New Brunswick,Pediatrics,0.569938076838692,398,277,116,0.4187725631768953,0.5812274368231047,-0.043104978779978,0.3764961774761047,28,50,Low,Medium,Core / Maintenance,4,-0.33630306536047355,Low Priority,Maintain efficiently
HCP_0122,New Brunswick,Dermatology,0.8280815046853209,265,139,60,0.4316546762589928,0.5683453237410072,0.0594756854801701,0.0766296543679275,44,42,Medium,Medium,Core / Maintenance,0,-0.9205893793629241,Low Priority,Maintain efficiently
HCP_0123,New Brunswick,General Surgery,0.7636248983815582,571,376,94,0.25,0.75,-0.0269297519846026,0.2253918952888718,67,33,High,Medium,Core / Maintenance,2,-0.07983584900764731,Low Priority,Maintain efficiently
HCP_0124,New Brunswick,General Surgery,0.7636248983815582,214,119,63,0.5294117647058824,0.4705882352941176,0.1290865212696103,0.2904333544849034,35,96,Medium,High,Core / Maintenance,4,-0.7473079907802962,Low Priority,Maintain efficiently
HCP_0125,New Brunswick,General Surgery,0.7636248983815582,429,294,132,0.4489795918367347,0.5510204081632653,0.1732273541909497,0.3271672884477829,47,48,Medium,Medium,Core / Maintenance,4,-0.2805032187749086,Low Priority,Maintain efficiently
HCP_0126,New Brunswick,General Surgery,0.7636248983815582,752,361,40,0.1108033240997229,0.889196675900277,0.1219493049494427,0.2540565266054477,86,17,High,Low,Core / Maintenance,3,0.49276960960949345,High Priority,Field-led opportunity development
HCP_0127,New Brunswick,Urology,0.5408313817759403,208,157,43,0.2738853503184713,0.7261146496815287,0.2442545167593041,0.3681212104425089,14,60,Low,Medium,Core / Maintenance,3,-0.016105846188944145,Low Priority,Maintain efficiently
HCP_0128,New Brunswick,Urology,0.5408313817759403,241,124,67,0.5403225806451613,0.4596774193548387,0.0998991955346411,0.3796970064093551,43,56,Medium,Medium,Core / Maintenance,4,-0.6434756647002139,Low Priority,Maintain efficiently
HCP_0129,New Brunswick,Orthopedic Surgery,1.012103355149148,417,228,17,0.0745614035087719,0.925438596491228,-0.09602760524082,0.0725117281177542,66,92,Medium,High,Core / Maintenance,2,-0.12799380993018644,Low Priority,Maintain efficiently
HCP_0130,New Brunswick,Orthopedic Surgery,1.012103355149148,337,143,83,0.5804195804195804,0.4195804195804196,0.2136051816246008,0.190829688839481,95,4,High,Low,Core / Maintenance,0,-0.7711253328490472,Low Priority,Maintain efficiently
HCP_0131,New Brunswick,Orthopedic Surgery,1.012103355149148,234,104,44,0.4230769230769231,0.5769230769230769,-0.0226187482727196,0.058210657602404,73,88,High,High,Core / Maintenance,2,-0.9798359639914771,Low Priority,Maintain efficiently
HCP_0132,New Brunswick,Ophthalmology,0.7363157741451272,352,213,85,0.3990610328638497,0.6009389671361502,0.1592502199622684,0.165295830081055,39,23,Medium,Low,Core / Maintenance,0,-0.5208481331365492,Low Priority,Maintain efficiently
HCP_0133,New Brunswick,Ophthalmology,0.7363157741451272,237,120,24,0.2,0.8,0.2388481059866127,0.2379038762897107,85,92,High,High,Core / Maintenance,0,-0.05153627490447231,Low Priority,Maintain efficiently
HCP_0134,New Brunswick,Ophthalmology,0.7363157741451272,405,297,55,0.1851851851851851,0.8148148148148149,0.1048025612876479,0.3687782256784821,13,63,Low,Medium,Emerging Opportunity,3,0.17065914254246312,Medium Priority,Develop engagement
HCP_0135,New Brunswick,Obstetrics/Gynecology,0.692421826300984,241,98,56,0.5714285714285714,0.4285714285714286,-0.1295390575797579,0.346294012862891,62,58,Medium,Medium,Core / Maintenance,4,-0.8192547094196383,Low Priority,Maintain efficiently
HCP_0136,New Brunswick,Obstetrics/Gynecology,0.692421826300984,573,316,68,0.2151898734177215,0.7848101265822784,-0.0601854599811749,0.094624904335195,80,37,High,Medium,Core / Maintenance,2,-0.20882692654038612,Low Priority,Maintain efficiently
HCP_0137,New Brunswick,Obstetrics/Gynecology,0.692421826300984,253,135,64,0.4740740740740741,0.5259259259259259,0.2087293360262163,0.0825606311593135,84,32,High,Low,Core / Maintenance,0,-0.8206885186230441,Low Priority,Maintain efficiently
HCP_0138,New Brunswick,Obstetrics/Gynecology,0.692421826300984,297,121,32,0.2644628099173554,0.7355371900826446,0.029705277722862,0.2562435685648335,50,9,Medium,Low,Core / Maintenance,3,-0.3241907336415162,Low Priority,Maintain efficiently
HCP_0139,New Brunswick,Obstetrics/Gynecology,0.692421826300984,442,199,25,0.1256281407035175,0.8743718592964824,0.0595488241930599,0.2362412903605739,78,36,High,Medium,Core / Maintenance,3,0.06389745868669106,Medium Priority,Maintain efficiently
HCP_0140,Quebec,Internal Medicine,3.2946590478052054,472,267,15,0.0561797752808988,0.9438202247191012,0.1410589299396331,0.1432321745005083,57,96,Medium,High,Core / Maintenance,0,0.18304069323657557,Medium Priority,Maintain efficiently
HCP_0141,Quebec,Internal Medicine,3.2946590478052054,786,469,164,0.3496801705756929,0.6503198294243071,0.1335587434496388,0.3648085795938423,14,86,Low,High,Core / Maintenance,4,0.25734825651252746,Medium Priority,Maintain efficiently
HCP_0142,Quebec,Internal Medicine,3.2946590478052054,1147,644,378,0.5869565217391305,0.4130434782608695,0.0834559774862552,0.3745782433115437,64,10,Medium,Low,High-Value Established,4,0.11250877574586904,Medium Priority,Retain and deepen
HCP_0143,Quebec,Internal Medicine,3.2946590478052054,414,254,64,0.2519685039370078,0.7480314960629921,0.0249597954535441,0.1909140034190569,87,23,High,Low,Core / Maintenance,2,-0.2862686939040903,Low Priority,Maintain efficiently
HCP_0144,Quebec,Internal Medicine,3.2946590478052054,775,494,122,0.2469635627530364,0.7530364372469636,0.0124797865121171,0.3616058949897321,54,87,Medium,High,Core / Maintenance,3,0.3265033500910686,Medium Priority,Maintain efficiently
HCP_0145,Quebec,Internal Medicine,3.2946590478052054,795,321,77,0.2398753894080997,0.7601246105919003,0.1529478590349611,0.1843821129920404,75,70,High,High,Core / Maintenance,0,0.22503268110916674,Medium Priority,Maintain efficiently
HCP_0146,Quebec,Internal Medicine,3.2946590478052054,955,559,188,0.3363148479427549,0.6636851520572451,0.1164283437281352,0.307885891140395,9,20,Low,Low,Core / Maintenance,3,0.3386221828517678,Medium Priority,Maintain efficiently
HCP_0147,Quebec,Internal Medicine,3.2946590478052054,471,370,108,0.2918918918918919,0.7081081081081081,0.0191239999258652,0.2165797761417034,41,19,Medium,Low,Core / Maintenance,2,-0.2678902580524548,Low Priority,Maintain efficiently
HCP_0148,Quebec,Internal Medicine,3.2946590478052054,457,278,148,0.5323741007194245,0.4676258992805755,0.1798534775591768,0.092904104777514,94,9,High,Low,Core / Maintenance,0,-0.7536903407816933,Low Priority,Maintain efficiently
HCP_0149,Quebec,Internal Medicine,3.2946590478052054,872,585,192,0.3282051282051282,0.6717948717948719,0.0345159061844259,0.3747769704329575,10,88,Low,High,Core / Maintenance,3,0.2870152863725546,Medium Priority,Maintain efficiently
HCP_0150,Quebec,Internal Medicine,3.2946590478052054,806,423,139,0.3286052009456264,0.6713947990543736,-0.0521994609201271,0.2089338076821378,15,46,Low,Medium,Core / Maintenance,2,-0.02613113193333895,Low Priority,Maintain efficiently
HCP_0151,Quebec,Internal Medicine,3.2946590478052054,793,563,71,0.1261101243339254,0.8738898756660746,-0.0410764838684013,0.3070704641128413,72,99,High,High,Core / Maintenance,3,0.4888776892917058,High Priority,Field-led opportunity development
HCP_0152,Quebec,Internal Medicine,3.2946590478052054,820,582,344,0.5910652920962199,0.40893470790378,-0.0674489003571719,0.1785108350509522,77,46,High,Medium,Core / Maintenance,4,-0.5511356569671203,Low Priority,Maintain efficiently
HCP_0153,Quebec,Internal Medicine,3.2946590478052054,572,348,65,0.1867816091954023,0.8132183908045977,0.0173107980075575,0.0566083075016821,18,14,Low,Low,Core / Maintenance,2,-0.21350938400914327,Low Priority,Maintain efficiently
HCP_0154,Quebec,Internal Medicine,3.2946590478052054,788,623,56,0.0898876404494382,0.9101123595505618,0.1980469134003431,0.0851856255421425,30,43,Low,Medium,Core / Maintenance,0,0.40608441054717576,Medium Priority,Maintain efficiently
HCP_0155,Quebec,Internal Medicine,3.2946590478052054,804,362,150,0.4143646408839779,0.5856353591160222,-0.046611421723661,0.2236768178214735,72,61,High,Medium,Core / Maintenance,4,-0.1669510676965372,Low Priority,Maintain efficiently
HCP_0156,Quebec,Internal Medicine,3.2946590478052054,565,230,87,0.3782608695652174,0.6217391304347826,0.0726170913221723,0.2914875249942268,99,5,High,Low,Core / Maintenance,4,-0.1932920761877936,Low Priority,Maintain efficiently
HCP_0157,Quebec,Internal Medicine,3.2946590478052054,1395,988,275,0.2783400809716599,0.7216599190283401,-0.0288027214752895,0.1671573643027477,52,100,Medium,High,Core / Maintenance,1,0.5719855656941081,High Priority,Digital-led opportunity development
HCP_0158,Quebec,Internal Medicine,3.2946590478052054,857,619,175,0.2827140549273021,0.7172859450726978,0.0187629150474274,0.2934209607121776,89,65,High,Medium,Core / Maintenance,3,0.2358938658733154,Medium Priority,Maintain efficiently
HCP_0159,Quebec,Internal Medicine,3.2946590478052054,479,215,104,0.4837209302325581,0.5162790697674419,-0.1312049454382302,0.2945224563011846,7,75,Low,High,Core / Maintenance,4,-0.5033936053621774,Low Priority,Maintain efficiently
HCP_0160,Quebec,Internal Medicine,3.2946590478052054,914,463,73,0.1576673866090712,0.8423326133909287,0.0235354125012155,0.2963775675647408,23,3,Low,Low,Core / Maintenance,3,0.5299408046595396,High Priority,Maintain efficiently
HCP_0161,Quebec,Internal Medicine,3.2946590478052054,516,210,105,0.5,0.5,0.0267553544234045,0.2223826489071779,7,22,Low,Low,Core / Maintenance,4,-0.6066554255588362,Low Priority,Maintain efficiently
HCP_0162,Quebec,Internal Medicine,3.2946590478052054,956,495,201,0.406060606060606,0.593939393939394,0.1148345532842834,0.3702101525425264,82,12,High,Low,Core / Maintenance,4,0.3002270442164674,Medium Priority,Maintain efficiently
HCP_0163,Quebec,Internal Medicine,3.2946590478052054,1089,772,216,0.2797927461139896,0.7202072538860104,0.0767937095906444,0.2212187812932154,47,80,Medium,High,Core / Maintenance,1,0.39515442254044264,Medium Priority,Maintain efficiently
HCP_0164,Quebec,Internal Medicine,3.2946590478052054,545,331,100,0.3021148036253776,0.6978851963746224,-0.0938070549942454,0.2075928177238233,29,30,Low,Low,Core / Maintenance,2,-0.2294083577209533,Low Priority,Maintain efficiently
HCP_0165,Quebec,Internal Medicine,3.2946590478052054,1017,548,105,0.1916058394160583,0.8083941605839416,0.1801037892852251,0.1197832866537194,57,15,Medium,Low,Core / Maintenance,0,0.4653510568304404,Medium Priority,Maintain efficiently
HCP_0166,Quebec,Internal Medicine,3.2946590478052054,839,460,213,0.4630434782608695,0.5369565217391304,0.0752363648266394,0.1576792805747178,85,40,High,Medium,Core / Maintenance,0,-0.2866199546542231,Low Priority,Maintain efficiently
HCP_0167,Quebec,Internal Medicine,3.2946590478052054,968,388,129,0.3324742268041237,0.6675257731958764,0.0738072220612984,0.0648170723814061,54,89,Medium,High,Core / Maintenance,0,-0.05852532344283673,Low Priority,Maintain efficiently
HCP_0168,Quebec,Internal Medicine,3.2946590478052054,1410,733,166,0.2264665757162346,0.7735334242837654,0.0488981175937833,0.2717373527656596,72,91,High,High,Core / Maintenance,1,0.8457626094334847,High Priority,Field-led opportunity development
HCP_0169,Quebec,Internal Medicine,3.2946590478052054,666,439,166,0.378132118451025,0.6218678815489749,-0.0121308936666663,0.1369875103744825,61,0,Medium,Low,Core / Maintenance,2,-0.36175087938909695,Low Priority,Maintain efficiently
HCP_0170,Quebec,Internal Medicine,3.2946590478052054,558,441,264,0.5986394557823129,0.4013605442176871,0.0761362807698471,0.1564543390699128,47,11,Medium,Low,Core / Maintenance,4,-0.812197932054067,Low Priority,Maintain efficiently
HCP_0171,Quebec,Internal Medicine,3.2946590478052054,532,393,114,0.2900763358778626,0.7099236641221374,0.1070706123114298,0.3197850825825124,3,100,Low,High,Core / Maintenance,3,0.02507961380232393,Medium Priority,Maintain efficiently
HCP_0172,Quebec,Internal Medicine,3.2946590478052054,546,224,125,0.5580357142857143,0.4419642857142857,-0.1596274829614665,0.1645274141065088,36,55,Medium,Medium,Core / Maintenance,2,-0.773612490094461,Low Priority,Maintain efficiently
HCP_0173,Quebec,Internal Medicine,3.2946590478052054,707,537,129,0.2402234636871508,0.7597765363128491,-0.0146513004815314,0.1347685622045997,7,49,Low,Medium,Core / Maintenance,2,-0.06670927427752736,Low Priority,Maintain efficiently
HCP_0174,Quebec,Internal Medicine,3.2946590478052054,818,583,47,0.0806174957118353,0.9193825042881648,0.0194063635515692,0.109170212196797,0,19,Low,Low,Core / Maintenance,2,0.3012996336413172,Medium Priority,Maintain efficiently
HCP_0175,Quebec,Internal Medicine,3.2946590478052054,800,570,93,0.1631578947368421,0.8368421052631578,0.0807404726833133,0.3212004407636846,91,65,High,Medium,Emerging Opportunity,3,0.49110646829104004,High Priority,Develop engagement
HCP_0176,Quebec,Internal Medicine,3.2946590478052054,970,566,159,0.2809187279151943,0.7190812720848057,0.1931973207112551,0.0953971902965094,69,35,High,Medium,Core / Maintenance,0,0.2318342147148728,Medium Priority,Maintain efficiently
HCP_0177,Quebec,Internal Medicine,3.2946590478052054,729,408,70,0.1715686274509804,0.8284313725490196,-0.0426088977516138,0.2088138160876237,46,78,Medium,High,Core / Maintenance,2,0.19449555025083137,Medium Priority,Maintain efficiently
HCP_0178,Quebec,Internal Medicine,3.2946590478052054,1208,630,32,0.0507936507936507,0.9492063492063492,-0.009755421618141,0.227425540627018,99,37,High,Medium,Core / Maintenance,3,0.9098570073212616,High Priority,Field-led opportunity development
HCP_0179,Quebec,Internal Medicine,3.2946590478052054,662,282,156,0.5531914893617021,0.4468085106382978,-0.011504093277586,0.2905864694400001,74,21,High,Low,Core / Maintenance,4,-0.46375066797627107,Low Priority,Maintain efficiently
HCP_0180,Quebec,Internal Medicine,3.2946590478052054,1881,924,475,0.5140692640692641,0.4859307359307359,-0.0461833108125449,0.2716492188165484,4,60,Low,Medium,High-Value Established,1,0.7535955830118771,High Priority,Retain and deepen
HCP_0181,Quebec,Internal Medicine,3.2946590478052054,904,451,207,0.458980044345898,0.541019955654102,0.0083376205865285,0.3337522355308112,49,49,Medium,Medium,Core / Maintenance,4,0.010665598400101728,Low Priority,Maintain efficiently
HCP_0182,Quebec,Internal Medicine,3.2946590478052054,538,319,45,0.1410658307210031,0.8589341692789969,0.1424962663985565,0.0656630018741833,23,95,Low,High,Core / Maintenance,0,-0.027545580439914064,Low Priority,Maintain efficiently
HCP_0183,Quebec,Internal Medicine,3.2946590478052054,499,349,41,0.1174785100286533,0.8825214899713467,-0.0764602594437214,0.153754253672789,46,58,Medium,Medium,Core / Maintenance,2,-0.007775817881147673,Low Priority,Maintain efficiently
HCP_0184,Quebec,Internal Medicine,3.2946590478052054,860,507,44,0.0867850098619329,0.9132149901380672,0.1013377274183483,0.1480469415713829,17,19,Low,Low,Core / Maintenance,0,0.4574557560078126,Medium Priority,Maintain efficiently
HCP_0185,Quebec,Internal Medicine,3.2946590478052054,671,284,127,0.4471830985915493,0.5528169014084507,-0.1542282676022002,0.1011059169572378,83,35,High,Medium,Core / Maintenance,2,-0.5404516985801604,Low Priority,Maintain efficiently
HCP_0186,Quebec,Internal Medicine,3.2946590478052054,932,730,409,0.5602739726027397,0.4397260273972603,-0.0173605595730647,0.1512123888497551,27,96,Low,High,Core / Maintenance,4,-0.4265839965464717,Low Priority,Maintain efficiently
HCP_0187,Quebec,Internal Medicine,3.2946590478052054,857,666,191,0.2867867867867867,0.7132132132132132,0.0104612839738416,0.1584178599500162,76,14,High,Low,Core / Maintenance,2,0.025613277385843736,Medium Priority,Maintain efficiently
HCP_0188,Quebec,Internal Medicine,3.2946590478052054,708,506,58,0.1146245059288537,0.8853754940711462,0.2509831607496878,0.2326595616746174,4,61,Low,Medium,Core / Maintenance,3,0.5686700976615737,High Priority,Maintain efficiently
HCP_0189,Quebec,Internal Medicine,3.2946590478052054,540,430,143,0.3325581395348837,0.6674418604651162,0.0170237234296774,0.2822965676241896,29,2,Low,Low,Core / Maintenance,4,-0.1792514916830485,Low Priority,Maintain efficiently
HCP_0190,Quebec,Internal Medicine,3.2946590478052054,427,264,64,0.2424242424242424,0.7575757575757576,-0.2141492168141102,0.1833851797641349,0,92,Low,High,Core / Maintenance,2,-0.26714634689672745,Low Priority,Maintain efficiently
HCP_0191,Quebec,Internal Medicine,3.2946590478052054,621,488,125,0.2561475409836065,0.7438524590163935,-0.1898666688233499,0.3018145809596834,85,90,High,High,Core / Maintenance,2,0.0714132751660351,Medium Priority,Maintain efficiently
